date,airport_code,airport_name,latitude,longitude,wind_speed
2013-02-25,BTV,Burlington International Airport,44.471900939899996,-73.15329742429999,1.3
2013-12-24,SMF,Sacramento International Airport,38.69540023803711,-121.59100341796875,1.2
2013-03-13,ALB,Albany International Airport,42.74829864501953,-73.80169677734375,4.6
2013-03-15,SAT,San Antonio International Airport,29.533701,-98.469803,4.8
2013-10-11,CLT,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,2.1
2013-11-11,EWR,Newark Liberty International Airport,40.692501,-74.168701,5.3
2013-11-20,EWR,Newark Liberty International Airport,40.692501,-74.168701,4.3
2013-03-25,LGA,La Guardia Airport,40.777199,-73.872597,5.3
2013-08-09,JFK,John F Kennedy International Airport,40.639801,-73.7789,6.1
2013-02-09,ATL,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,2.6
2013-03-02,EYW,Key West International Airport,24.556101,-81.759598,5.4
2013-10-13,SFO,San Francisco International Airport,37.61899948120117,-122.375,4.0
2013-04-01,FLL,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,3.7
2013-04-19,ATL,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,5.5
2013-04-06,BTV,Burlington International Airport,44.471900939899996,-73.15329742429999,5.5
2013-01-21,JAX,Jacksonville International Airport,30.49410057067871,-81.68789672851562,1.9
2013-12-29,IND,Indianapolis International Airport,39.7173,-86.294403,4.7
2013-12-22,DFW,Dallas Fort Worth International Airport,32.896801,-97.038002,6.3
2013-02-22,DSM,Des Moines International Airport,41.534,-93.663101,5.0
2013-04-17,SAV,Savannah Hilton Head International Airport,32.12760162,-81.20210266,2.7
2013-10-16,CHS,Charleston International Airport,32.898602,-80.040497,2.5
2013-02-25,JAX,Jacksonville International Airport,30.49410057067871,-81.68789672851562,4.8
2013-03-09,MHT,Manchester-Boston Regional Airport,42.932598,-71.435699,2.4
2013-04-02,GSP,Greenville Spartanburg International Airport,34.895699,-82.218903,2.1
2013-01-04,IND,Indianapolis International Airport,39.7173,-86.294403,5.4
2013-03-29,EWR,Newark Liberty International Airport,40.692501,-74.168701,3.9
2013-08-04,EWR,Newark Liberty International Airport,40.692501,-74.168701,4.5
2013-08-09,LGA,La Guardia Airport,40.777199,-73.872597,4.9
2013-08-16,XNA,Northwest Arkansas Regional Airport,36.281898,-94.306801,1.7
2013-11-21,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,44.882,-93.221802,4.7
2013-10-13,SNA,John Wayne Airport-Orange County Airport,33.675701,-117.867996,2.4
2013-02-02,DCA,Ronald Reagan Washington National Airport,38.8521,-77.037697,3.2
2013-04-17,AUS,Austin Bergstrom International Airport,30.197535,-97.662015,6.4
2013-01-07,SMF,Sacramento International Airport,38.69540023803711,-121.59100341796875,1.4
2013-12-18,AVL,Asheville Regional Airport,35.436199,-82.541801,3.9
2013-02-17,DTW,Detroit Metropolitan Wayne County Airport,42.212398529052734,-83.35340118408203,3.3
2013-11-23,SNA,John Wayne Airport-Orange County Airport,33.675701,-117.867996,1.8
2013-02-05,SEA,Seattle Tacoma International Airport,47.449001,-122.308998,4.9
2013-11-29,SDF,Louisville Muhammad Ali International Airport,38.1744,-85.736,1.6
2013-03-01,PHL,Philadelphia International Airport,39.87189865112305,-75.24109649658203,4.9
2013-04-26,LGA,La Guardia Airport,40.777199,-73.872597,3.3
2013-04-27,JFK,John F Kennedy International Airport,40.639801,-73.7789,4.0
2013-06-18,LGA,La Guardia Airport,40.777199,-73.872597,3.6
2013-07-04,JFK,John F Kennedy International Airport,40.639801,-73.7789,4.6
2013-11-08,SAV,Savannah Hilton Head International Airport,32.12760162,-81.20210266,3.9
2013-10-26,ORD,Chicago O'Hare International Airport,41.9786,-87.9048,6.6
2013-03-12,SNA,John Wayne Airport-Orange County Airport,33.675701,-117.867996,1.5
2013-12-14,TPA,Tampa International Airport,27.975500106811523,-82.533203125,3.9
2013-12-04,DEN,Denver International Airport,39.861698150635,-104.672996521,4.1
2013-02-19,SAV,Savannah Hilton Head International Airport,32.12760162,-81.20210266,3.5
2013-01-17,MIA,Miami International Airport,25.79319953918457,-80.29060363769531,3.3
2013-03-06,IND,Indianapolis International Airport,39.7173,-86.294403,6.6
2013-12-01,GSO,Piedmont Triad International Airport,36.097801208496094,-79.93730163574219,1.6
2013-03-06,CAK,Akron Canton Regional Airport,40.916099548339844,-81.44219970703125,4.7
2013-01-31,DCA,Ronald Reagan Washington National Airport,38.8521,-77.037697,8.0
2013-01-21,BOS,Logan International Airport,42.3643,-71.005203,4.7
2013-12-03,MCO,Orlando International Airport,28.429399490356445,-81.30899810791016,2.0
2013-03-16,PIT,Pittsburgh International Airport,40.49150085,-80.23290253,3.1
2013-03-07,RIC,Richmond International Airport,37.50519943237305,-77.3197021484375,6.5
2013-04-01,MEM,Memphis International Airport,35.04240036010742,-89.97669982910156,2.8
2013-10-06,SRQ,Sarasota Bradenton International Airport,27.39539909362793,-82.55439758300781,2.9
2013-10-25,SYR,Syracuse Hancock International Airport,43.11119842529297,-76.1063003540039,4.0
2013-10-24,RDU,Raleigh Durham International Airport,35.877601623535156,-78.7874984741211,2.7
2013-11-28,PVD,Theodore Francis Green State Airport,41.732601,-71.420403,6.1
2013-11-05,RIC,Richmond International Airport,37.50519943237305,-77.3197021484375,2.4
2013-04-21,MDW,Chicago Midway International Airport,41.785999,-87.752403,4.3
2013-10-05,BUF,Buffalo Niagara International Airport,42.94049835,-78.73220062,3.1
2013-01-26,BOS,Logan International Airport,42.3643,-71.005203,5.3
2013-04-12,RDU,Raleigh Durham International Airport,35.877601623535156,-78.7874984741211,5.9
2013-12-20,LAS,McCarran International Airport,36.08010101,-115.1520004,6.2
2013-10-10,DEN,Denver International Airport,39.861698150635,-104.672996521,2.7
2013-11-30,STL,St Louis Lambert International Airport,38.748697,-90.370003,2.9
2013-04-14,MEM,Memphis International Airport,35.04240036010742,-89.97669982910156,4.6
2013-12-19,BUR,Bob Hope Airport,34.197703,-118.356378,2.7
2013-01-17,BOS,Logan International Airport,42.3643,-71.005203,5.1
2013-12-15,EWR,Newark Liberty International Airport,40.692501,-74.168701,5.5
2013-03-26,JFK,John F Kennedy International Airport,40.639801,-73.7789,4.1
2013-05-18,EWR,Newark Liberty International Airport,40.692501,-74.168701,1.7
2013-05-21,EWR,Newark Liberty International Airport,40.692501,-74.168701,4.2
2013-06-26,LGA,La Guardia Airport,40.777199,-73.872597,3.8
2013-09-27,LGA,La Guardia Airport,40.777199,-73.872597,3.6
2013-03-22,PBI,Palm Beach International Airport,26.68320083618164,-80.09559631347656,4.2
2013-04-01,DFW,Dallas Fort Worth International Airport,32.896801,-97.038002,2.3
2013-02-19,BUF,Buffalo Niagara International Airport,42.94049835,-78.73220062,9.1
2013-04-02,SAT,San Antonio International Airport,29.533701,-98.469803,4.6
2013-12-07,RSW,Southwest Florida International Airport,26.53619956970215,-81.75520324707031,2.4
2013-12-24,SAV,Savannah Hilton Head International Airport,32.12760162,-81.20210266,5.0
2013-02-18,MCI,Kansas City International Airport,39.2976,-94.713898,8.6
2013-12-26,JFK,John F Kennedy International Airport,40.639801,-73.7789,3.8
2013-08-28,EWR,Newark Liberty International Airport,40.692501,-74.168701,1.7
2013-11-23,CHS,Charleston International Airport,32.898602,-80.040497,2.9
2013-07-10,CAK,Akron Canton Regional Airport,40.916099548339844,-81.44219970703125,4.2
2013-03-10,IAD,Washington Dulles International Airport,38.9445,-77.455803,2.8
2013-10-07,SRQ,Sarasota Bradenton International Airport,27.39539909362793,-82.55439758300781,5.5
2013-03-24,MDW,Chicago Midway International Airport,41.785999,-87.752403,7.9
2013-10-04,MCO,Orlando International Airport,28.429399490356445,-81.30899810791016,2.4
2013-03-05,MIA,Miami International Airport,25.79319953918457,-80.29060363769531,2.2
2013-04-07,SNA,John Wayne Airport-Orange County Airport,33.675701,-117.867996,2.6
2013-04-09,STL,St Louis Lambert International Airport,38.748697,-90.370003,5.7
2013-11-09,BNA,Nashville International Airport,36.1245002746582,-86.6781997680664,2.6
2013-11-15,IND,Indianapolis International Airport,39.7173,-86.294403,4.3
2013-12-08,SAV,Savannah Hilton Head International Airport,32.12760162,-81.20210266,3.0
2013-03-10,BNA,Nashville International Airport,36.1245002746582,-86.6781997680664,7.3
2013-01-22,BHM,Birmingham-Shuttlesworth International Airport,33.56290054,-86.75350189,1.9
2013-11-17,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,44.882,-93.221802,6.1
2013-01-25,JFK,John F Kennedy International Airport,40.639801,-73.7789,4.1
2013-11-26,JFK,John F Kennedy International Airport,40.639801,-73.7789,4.1
2013-12-13,LGA,La Guardia Airport,40.777199,-73.872597,5.9
2013-02-07,LGA,La Guardia Airport,40.777199,-73.872597,3.9
2013-04-03,JFK,John F Kennedy International Airport,40.639801,-73.7789,8.3
2013-04-30,JFK,John F Kennedy International Airport,40.639801,-73.7789,4.5
2013-09-17,EWR,Newark Liberty International Airport,40.692501,-74.168701,4.3
2013-12-10,PWM,Portland International Jetport,43.646198,-70.309303,3.8
2013-05-30,BDL,Bradley International Airport,41.9388999939,-72.68319702149999,2.3
2013-03-27,RSW,Southwest Florida International Airport,26.53619956970215,-81.75520324707031,3.1
2013-12-19,SAN,San Diego International Airport,32.7336006165,-117.190002441,3.2
2013-04-23,PWM,Portland International Jetport,43.646198,-70.309303,4.5
2013-11-29,LAS,McCarran International Airport,36.08010101,-115.1520004,2.7
2013-04-15,SAN,San Diego International Airport,32.7336006165,-117.190002441,4.0
2013-10-30,DAY,James M Cox Dayton International Airport,39.902400970458984,-84.21939849853516,2.8
2013-12-08,PDX,Portland International Airport,45.58869934,-122.5979996,1.9
2013-03-01,MSN,Dane County Regional Truax Field,43.1399,-89.337502,4.2
2013-01-03,EWR,Newark Liberty International Airport,40.692501,-74.168701,3.8
2013-12-21,EWR,Newark Liberty International Airport,40.692501,-74.168701,3.1
2013-02-16,JFK,John F Kennedy International Airport,40.639801,-73.7789,6.2
2013-02-08,PHL,Philadelphia International Airport,39.87189865112305,-75.24109649658203,5.8
2013-04-06,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,44.882,-93.221802,6.2
2013-01-06,MEM,Memphis International Airport,35.04240036010742,-89.97669982910156,3.0
2013-01-28,PBI,Palm Beach International Airport,26.68320083618164,-80.09559631347656,6.1
2013-03-08,PVD,Theodore Francis Green State Airport,41.732601,-71.420403,8.6
2013-10-11,PBI,Palm Beach International Airport,26.68320083618164,-80.09559631347656,3.0
2013-11-18,STL,St Louis Lambert International Airport,38.748697,-90.370003,3.5
2013-02-07,PWM,Portland International Jetport,43.646198,-70.309303,3.3
2013-02-13,PHL,Philadelphia International Airport,39.87189865112305,-75.24109649658203,2.6
2013-03-31,FLL,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,4.6
2013-11-12,DTW,Detroit Metropolitan Wayne County Airport,42.212398529052734,-83.35340118408203,5.4
2013-01-14,ATL,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,3.7
2013-01-29,STL,St Louis Lambert International Airport,38.748697,-90.370003,5.5
2013-02-10,DSM,Des Moines International Airport,41.534,-93.663101,8.8
2013-10-28,CMH,John Glenn Columbus International Airport,39.998001,-82.891899,1.6
2013-11-05,DCA,Ronald Reagan Washington National Airport,38.8521,-77.037697,1.6
2013-12-09,STL,St Louis Lambert International Airport,38.748697,-90.370003,4.7
2013-01-08,JFK,John F Kennedy International Airport,40.639801,-73.7789,4.7
2013-12-03,EWR,Newark Liberty International Airport,40.692501,-74.168701,2.5
2013-02-03,LGA,La Guardia Airport,40.777199,-73.872597,3.1
2013-12-21,GRR,Gerald R. Ford International Airport,42.88079834,-85.52279663,3.9
2013-10-05,ROC,Greater Rochester International Airport,43.1189,-77.672401,2.5
2013-02-05,DFW,Dallas Fort Worth International Airport,32.896801,-97.038002,3.0
2013-04-10,MIA,Miami International Airport,25.79319953918457,-80.29060363769531,5.9
2013-01-08,BOS,Logan International Airport,42.3643,-71.005203,5.7
2013-02-10,DFW,Dallas Fort Worth International Airport,32.896801,-97.038002,5.1
2013-02-15,OMA,Eppley Airfield,41.3032,-95.894096,3.7
2013-03-10,IAH,George Bush Intercontinental Houston Airport,29.984399795532227,-95.34140014648438,5.4
2013-12-28,IND,Indianapolis International Airport,39.7173,-86.294403,3.7
2013-04-09,GRR,Gerald R. Ford International Airport,42.88079834,-85.52279663,4.2
2013-01-05,PHL,Philadelphia International Airport,39.87189865112305,-75.24109649658203,3.8
2013-12-26,BWI,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,2.2
2013-12-02,CLT,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,1.4
2013-01-25,LGA,La Guardia Airport,40.777199,-73.872597,4.0
2013-11-04,EWR,Newark Liberty International Airport,40.692501,-74.168701,3.8
2013-11-23,LGA,La Guardia Airport,40.777199,-73.872597,8.3
2013-11-24,LGA,La Guardia Airport,40.777199,-73.872597,10.8
2013-02-18,EWR,Newark Liberty International Airport,40.692501,-74.168701,6.0
2013-03-07,JFK,John F Kennedy International Airport,40.639801,-73.7789,9.7
2013-06-11,JFK,John F Kennedy International Airport,40.639801,-73.7789,7.2
2013-08-15,JFK,John F Kennedy International Airport,40.639801,-73.7789,4.5
2013-04-21,ORD,Chicago O'Hare International Airport,41.9786,-87.9048,5.0
2013-12-24,EGE,Eagle County Regional Airport,39.64260101,-106.9179993,2.7
2013-04-06,ALB,Albany International Airport,42.74829864501953,-73.80169677734375,4.2
2013-01-06,LAX,Los Angeles International Airport,33.942501,-118.407997,2.8
2013-04-22,MSY,Louis Armstrong New Orleans International Airport,29.99340057373047,-90.25800323486328,3.7
2013-11-07,PIT,Pittsburgh International Airport,40.49150085,-80.23290253,5.4
2013-10-25,ILM,Wilmington International Airport,34.270599365234375,-77.90260314941406,5.2
2013-11-06,IND,Indianapolis International Airport,39.7173,-86.294403,6.5
2013-10-09,LGA,La Guardia Airport,40.777199,-73.872597,6.4
2013-06-23,LGA,La Guardia Airport,40.777199,-73.872597,4.8
2013-11-13,GRR,Gerald R. Ford International Airport,42.88079834,-85.52279663,6.0
2013-03-04,MEM,Memphis International Airport,35.04240036010742,-89.97669982910156,6.1
2013-02-25,STL,St Louis Lambert International Airport,38.748697,-90.370003,5.3
2013-12-03,PBI,Palm Beach International Airport,26.68320083618164,-80.09559631347656,1.6
2013-03-17,SAT,San Antonio International Airport,29.533701,-98.469803,3.7
2013-02-20,BUF,Buffalo Niagara International Airport,42.94049835,-78.73220062,8.6
2013-03-19,PBI,Palm Beach International Airport,26.68320083618164,-80.09559631347656,2.4
2013-04-16,SJC,Norman Y. Mineta San Jose International Airport,37.362598,-121.929001,4.2
2013-03-09,BNA,Nashville International Airport,36.1245002746582,-86.6781997680664,3.2
2013-04-10,SAN,San Diego International Airport,32.7336006165,-117.190002441,2.4
2013-12-31,PVD,Theodore Francis Green State Airport,41.732601,-71.420403,2.8
2013-11-02,CHS,Charleston International Airport,32.898602,-80.040497,2.9
2013-04-21,LGB,Long Beach Airport (Daugherty Field),33.817699,-118.152,2.4
2013-10-27,LAX,Los Angeles International Airport,33.942501,-118.407997,2.6
2013-03-21,JFK,John F Kennedy International Airport,40.639801,-73.7789,5.5
2013-05-27,JFK,John F Kennedy International Airport,40.639801,-73.7789,5.0
2013-09-21,BNA,Nashville International Airport,36.1245002746582,-86.6781997680664,3.5
2013-10-23,RSW,Southwest Florida International Airport,26.53619956970215,-81.75520324707031,2.7
2013-12-04,MKE,General Mitchell International Airport,42.947200775146484,-87.89659881591797,4.9
2013-03-28,ALB,Albany International Airport,42.74829864501953,-73.80169677734375,4.4
2013-12-01,ROC,Greater Rochester International Airport,43.1189,-77.672401,3.2
2013-02-03,GSP,Greenville Spartanburg International Airport,34.895699,-82.218903,4.3
2013-10-30,SEA,Seattle Tacoma International Airport,47.449001,-122.308998,3.8
2013-11-03,BNA,Nashville International Airport,36.1245002746582,-86.6781997680664,1.8
2013-10-08,BGR,Bangor International Airport,44.80739974975586,-68.8281021118164,4.0
2013-12-05,HOU,William P Hobby Airport,29.64539909,-95.27890015,4.7
2013-12-07,PBI,Palm Beach International Airport,26.68320083618164,-80.09559631347656,2.5
2013-03-04,XNA,Northwest Arkansas Regional Airport,36.281898,-94.306801,4.8
2013-11-19,LGB,Long Beach Airport (Daugherty Field),33.817699,-118.152,1.8
2013-12-31,MDW,Chicago Midway International Airport,41.785999,-87.752403,3.3
2013-03-29,MHT,Manchester-Boston Regional Airport,42.932598,-71.435699,2.9
2013-12-24,DEN,Denver International Airport,39.861698150635,-104.672996521,5.3
2013-01-24,DCA,Ronald Reagan Washington National Airport,38.8521,-77.037697,5.4
2013-11-14,JFK,John F Kennedy International Airport,40.639801,-73.7789,6.9
2013-12-24,EWR,Newark Liberty International Airport,40.692501,-74.168701,6.3
2013-03-16,LGA,La Guardia Airport,40.777199,-73.872597,3.7
2013-03-23,EWR,Newark Liberty International Airport,40.692501,-74.168701,7.0
2013-08-07,JFK,John F Kennedy International Airport,40.639801,-73.7789,4.8
2013-08-25,EWR,Newark Liberty International Airport,40.692501,-74.168701,3.0
2013-01-22,IND,Indianapolis International Airport,39.7173,-86.294403,5.7
2013-10-01,MDW,Chicago Midway International Airport,41.785999,-87.752403,5.2
2013-11-23,LAX,Los Angeles International Airport,33.942501,-118.407997,2.6
2013-02-02,HDN,Yampa Valley Airport,40.48120117,-107.2180023,3.2
2013-04-30,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,44.882,-93.221802,5.9
2013-07-26,SYR,Syracuse Hancock International Airport,43.11119842529297,-76.1063003540039,1.7
2013-09-03,DCA,Ronald Reagan Washington National Airport,38.8521,-77.037697,4.6
2013-11-15,SAV,Savannah Hilton Head International Airport,32.12760162,-81.20210266,2.0
2013-02-22,MDW,Chicago Midway International Airport,41.785999,-87.752403,5.4
2013-10-07,SLC,Salt Lake City International Airport,40.785749,-111.979746,3.1
2013-11-27,DCA,Ronald Reagan Washington National Airport,38.8521,-77.037697,6.6
2013-12-16,BDL,Bradley International Airport,41.9388999939,-72.68319702149999,4.1
2013-12-30,ABQ,Albuquerque International Sunport,35.040199,-106.609001,1.7
2013-03-09,BUF,Buffalo Niagara International Airport,42.94049835,-78.73220062,2.6
2013-03-29,RDU,Raleigh Durham International Airport,35.877601623535156,-78.7874984741211,2.0
2013-03-31,MEM,Memphis International Airport,35.04240036010742,-89.97669982910156,2.4
2013-11-29,SYR,Syracuse Hancock International Airport,43.11119842529297,-76.1063003540039,2.3
2013-01-21,JFK,John F Kennedy International Airport,40.639801,-73.7789,3.9
2013-10-21,LGA,La Guardia Airport,40.777199,-73.872597,4.0
2013-07-01,LGA,La Guardia Airport,40.777199,-73.872597,3.9
2013-02-22,ORD,Chicago O'Hare International Airport,41.9786,-87.9048,5.3
2013-05-10,SMF,Sacramento International Airport,38.69540023803711,-121.59100341796875,3.4
2013-04-20,SFO,San Francisco International Airport,37.61899948120117,-122.375,6.3
2013-03-05,SNA,John Wayne Airport-Orange County Airport,33.675701,-117.867996,2.0
2013-12-25,SMF,Sacramento International Airport,38.69540023803711,-121.59100341796875,1.3
2013-12-26,SLC,Salt Lake City International Airport,40.785749,-111.979746,1.5
2013-12-30,JAX,Jacksonville International Airport,30.49410057067871,-81.68789672851562,2.4
2013-01-30,SYR,Syracuse Hancock International Airport,43.11119842529297,-76.1063003540039,6.7
2013-02-27,LGB,Long Beach Airport (Daugherty Field),33.817699,-118.152,2.2
2013-01-05,DEN,Denver International Airport,39.861698150635,-104.672996521,3.5
2013-02-02,EWR,Newark Liberty International Airport,40.692501,-74.168701,4.8
2013-03-26,EWR,Newark Liberty International Airport,40.692501,-74.168701,4.1
2013-03-04,MKE,General Mitchell International Airport,42.947200775146484,-87.89659881591797,3.6
2013-12-20,OMA,Eppley Airfield,41.3032,-95.894096,5.6
2013-03-24,MKE,General Mitchell International Airport,42.947200775146484,-87.89659881591797,7.4
2013-01-25,PHL,Philadelphia International Airport,39.87189865112305,-75.24109649658203,2.5
2013-12-11,TPA,Tampa International Airport,27.975500106811523,-82.533203125,3.1
2013-12-02,RIC,Richmond International Airport,37.50519943237305,-77.3197021484375,1.4
2013-12-01,ABQ,Albuquerque International Sunport,35.040199,-106.609001,4.6
2013-02-18,LAS,McCarran International Airport,36.08010101,-115.1520004,2.3
2013-02-25,OKC,Will Rogers World Airport,35.39310073852539,-97.60070037841797,8.5
2013-11-26,LAS,McCarran International Airport,36.08010101,-115.1520004,2.8
2013-03-24,DEN,Denver International Airport,39.861698150635,-104.672996521,3.0
2013-12-16,ATL,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,2.7
2013-04-18,ROC,Greater Rochester International Airport,43.1189,-77.672401,7.1
2013-10-14,DAY,James M Cox Dayton International Airport,39.902400970458984,-84.21939849853516,2.5
2013-10-30,SLC,Salt Lake City International Airport,40.785749,-111.979746,2.6
2013-12-06,MIA,Miami International Airport,25.79319953918457,-80.29060363769531,4.8
2013-03-23,DEN,Denver International Airport,39.861698150635,-104.672996521,6.2
2013-10-25,OMA,Eppley Airfield,41.3032,-95.894096,4.6
2013-12-29,LAS,McCarran International Airport,36.08010101,-115.1520004,4.1
2013-03-09,EWR,Newark Liberty International Airport,40.692501,-74.168701,4.3
2013-04-30,LGA,La Guardia Airport,40.777199,-73.872597,4.0
2013-06-06,LGA,La Guardia Airport,40.777199,-73.872597,4.2
2013-06-20,JFK,John F Kennedy International Airport,40.639801,-73.7789,5.0
2013-02-05,FLL,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,2.5
2013-03-27,DAY,James M Cox Dayton International Airport,39.902400970458984,-84.21939849853516,5.6
2013-12-08,MEM,Memphis International Airport,35.04240036010742,-89.97669982910156,2.1
2013-10-15,ABQ,Albuquerque International Sunport,35.040199,-106.609001,6.8
2013-10-16,CLT,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,1.3
2013-01-24,PVD,Theodore Francis Green State Airport,41.732601,-71.420403,5.5
2013-01-22,BUF,Buffalo Niagara International Airport,42.94049835,-78.73220062,7.3
2013-12-12,ORF,Norfolk International Airport,36.89459991455078,-76.20120239257812,3.5
2013-03-28,ORF,Norfolk International Airport,36.89459991455078,-76.20120239257812,3.0
2013-02-09,DEN,Denver International Airport,39.861698150635,-104.672996521,3.6
2013-10-30,BUF,Buffalo Niagara International Airport,42.94049835,-78.73220062,1.8
2013-01-07,LGA,La Guardia Airport,40.777199,-73.872597,4.2
2013-10-11,JFK,John F Kennedy International Airport,40.639801,-73.7789,7.0
2013-02-19,JFK,John F Kennedy International Airport,40.639801,-73.7789,6.7
2013-07-01,EWR,Newark Liberty International Airport,40.692501,-74.168701,2.9
2013-10-10,GRR,Gerald R. Ford International Airport,42.88079834,-85.52279663,1.6
2013-11-11,PHX,Phoenix Sky Harbor International Airport,33.435302,-112.005905,1.7
2013-12-22,IAH,George Bush Intercontinental Houston Airport,29.984399795532227,-95.34140014648438,4.2
2013-09-30,ABQ,Albuquerque International Sunport,35.040199,-106.609001,1.4
2013-01-03,MDW,Chicago Midway International Airport,41.785999,-87.752403,4.9
2013-02-09,SLC,Salt Lake City International Airport,40.785749,-111.979746,3.7
2013-01-24,LGB,Long Beach Airport (Daugherty Field),33.817699,-118.152,2.2
2013-03-30,AUS,Austin Bergstrom International Airport,30.197535,-97.662015,4.5
2013-03-14,ORD,Chicago O'Hare International Airport,41.9786,-87.9048,2.8
2013-02-03,DAY,James M Cox Dayton International Airport,39.902400970458984,-84.21939849853516,4.8
2013-11-11,SJC,Norman Y. Mineta San Jose International Airport,37.362598,-121.929001,1.2
2013-12-30,AVL,Asheville Regional Airport,35.436199,-82.541801,4.4
2013-12-29,CAK,Akron Canton Regional Airport,40.916099548339844,-81.44219970703125,3.5
2013-04-18,CLT,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,3.8
2013-02-15,EWR,Newark Liberty International Airport,40.692501,-74.168701,2.9
2013-02-26,EWR,Newark Liberty International Airport,40.692501,-74.168701,4.5
2013-05-27,DTW,Detroit Metropolitan Wayne County Airport,42.212398529052734,-83.35340118408203,2.9
2013-11-06,OKC,Will Rogers World Airport,35.39310073852539,-97.60070037841797,6.3
2013-11-25,SFO,San Francisco International Airport,37.61899948120117,-122.375,1.0
2013-12-13,SEA,Seattle Tacoma International Airport,47.449001,-122.308998,2.8
2013-04-22,IAD,Washington Dulles International Airport,38.9445,-77.455803,3.4
2013-10-16,MIA,Miami International Airport,25.79319953918457,-80.29060363769531,2.7
2013-02-11,CVG,Cincinnati Northern Kentucky International Airport,39.048801,-84.667801,6.9
2013-04-02,ALB,Albany International Airport,42.74829864501953,-73.80169677734375,6.5
2013-03-30,BNA,Nashville International Airport,36.1245002746582,-86.6781997680664,1.7
2013-01-09,SFO,San Francisco International Airport,37.61899948120117,-122.375,3.9
2013-12-26,SDF,Louisville Muhammad Ali International Airport,38.1744,-85.736,2.9
2013-03-07,MCI,Kansas City International Airport,39.2976,-94.713898,5.5
2013-11-14,PBI,Palm Beach International Airport,26.68320083618164,-80.09559631347656,7.6
2013-05-26,EWR,Newark Liberty International Airport,40.692501,-74.168701,7.6
2013-11-13,GSO,Piedmont Triad International Airport,36.097801208496094,-79.93730163574219,2.3
2013-06-19,ALB,Albany International Airport,42.74829864501953,-73.80169677734375,2.5
2013-01-10,IAD,Washington Dulles International Airport,38.9445,-77.455803,2.9
2013-02-08,CAK,Akron Canton Regional Airport,40.916099548339844,-81.44219970703125,7.2
2013-12-02,CMH,John Glenn Columbus International Airport,39.998001,-82.891899,1.6
2013-10-31,SAT,San Antonio International Airport,29.533701,-98.469803,3.8
2013-12-03,GRR,Gerald R. Ford International Airport,42.88079834,-85.52279663,4.8
2013-11-07,ALB,Albany International Airport,42.74829864501953,-73.80169677734375,5.1
2013-10-23,MKE,General Mitchell International Airport,42.947200775146484,-87.89659881591797,4.1
2013-11-29,STL,St Louis Lambert International Airport,38.748697,-90.370003,2.8
2013-12-04,BGR,Bangor International Airport,44.80739974975586,-68.8281021118164,3.4
2013-04-20,BNA,Nashville International Airport,36.1245002746582,-86.6781997680664,2.4
2013-10-27,RIC,Richmond International Airport,37.50519943237305,-77.3197021484375,2.7
2013-01-30,HOU,William P Hobby Airport,29.64539909,-95.27890015,6.8
2013-03-19,JFK,John F Kennedy International Airport,40.639801,-73.7789,6.1
2013-09-16,EWR,Newark Liberty International Airport,40.692501,-74.168701,3.8
2013-10-16,ROC,Greater Rochester International Airport,43.1189,-77.672401,4.6
2013-04-11,ORD,Chicago O'Hare International Airport,41.9786,-87.9048,4.8
2013-05-29,SJC,Norman Y. Mineta San Jose International Airport,37.362598,-121.929001,4.1
2013-08-10,DTW,Detroit Metropolitan Wayne County Airport,42.212398529052734,-83.35340118408203,1.9
2013-09-03,PHL,Philadelphia International Airport,39.87189865112305,-75.24109649658203,3.3
2013-04-02,IAH,George Bush Intercontinental Houston Airport,29.984399795532227,-95.34140014648438,4.2
2013-12-18,PHL,Philadelphia International Airport,39.87189865112305,-75.24109649658203,4.7
2013-10-23,IAD,Washington Dulles International Airport,38.9445,-77.455803,3.1
2013-03-13,TPA,Tampa International Airport,27.975500106811523,-82.533203125,4.0
2013-03-26,MKE,General Mitchell International Airport,42.947200775146484,-87.89659881591797,3.8
2013-11-24,ORD,Chicago O'Hare International Airport,41.9786,-87.9048,4.2
2013-04-02,SNA,John Wayne Airport-Orange County Airport,33.675701,-117.867996,2.1
2013-11-19,DSM,Des Moines International Airport,41.534,-93.663101,6.8
2013-12-03,IND,Indianapolis International Airport,39.7173,-86.294403,3.5
2013-02-18,CMH,John Glenn Columbus International Airport,39.998001,-82.891899,5.6
